index,Age,Education,Sex,Income,Industry,Included,State,Income Decile
419,42.0,Low,Male,23040.0,Agriculture,1,Veravruz,3
420,50.0,Low,Male,2400.0,Construction,1,Veravruz,1
421,59.0,Low,Male,40080.0,Agriculture,0,Veravruz,5
422,53.0,Low,Male,110040.0,Agriculture,1,Veravruz,9
423,39.0,Low,Male,33600.0,Agriculture,0,Veravruz,4
424,46.0,Low,Male,14400.0,Agriculture,0,Veravruz,2
425,46.0,Low,Male,36000.0,Construction,0,Veravruz,5
426,43.0,Low,Male,14400.0,Agriculture,1,Veravruz,2
427,33.0,Medium,Male,5000.0,Retail,0,Veravruz,1
428,36.0,Low,Male,16000.0,Agriculture,0,Veravruz,2
429,47.0,Low,Male,17500.0,Agriculture,0,Veravruz,2
430,39.0,Low,Male,16800.0,Agriculture,0,Veravruz,2
431,40.0,Low,Male,15700.0,Agriculture,0,Veravruz,2
432,51.0,Low,Male,6500.0,Agriculture,0,Veravruz,1
433,46.0,Low,Male,15120.0,Agriculture,0,Veravruz,2
434,56.0,Low,Male,36000.0,Agriculture,0,Veravruz,5
435,49.0,Low,Male,16000.0,Agriculture,0,Veravruz,2
436,48.0,Low,Male,20160.0,Agriculture,1,Veravruz,2
437,36.0,Medium,Male,1000.0,Agriculture,0,Veravruz,1
438,60.0,Low,Male,39600.0,Other Services (Not Government),0,Veravruz,5
439,46.0,Low,Male,24000.0,Retail,1,Veravruz,3
440,35.0,Low,Male,12600.0,Agriculture,0,Veravruz,2
441,35.0,Low,Male,14000.0,Agriculture,0,Veravruz,2
442,50.0,Low,Male,48000.0,Retail,1,Veravruz,6
443,37.0,Low,Male,16800.0,Agriculture,0,Veravruz,2
444,39.0,Low,Male,16500.0,Agriculture,0,Veravruz,2
445,47.0,Low,Male,6800.0,Agriculture,0,Veravruz,1
446,28.0,Low,Male,43200.0,Construction,0,Veravruz,5
447,53.0,Low,Male,16400.0,Agriculture,0,Veravruz,2
448,32.0,Medium,Male,33600.0,Retail,0,Veravruz,4
449,60.0,Low,Male,10000.0,Agriculture,0,Veravruz,1
450,33.0,Medium,Male,16800.0,Construction,1,Veravruz,2
451,40.0,Low,Male,32000.0,Other Services (Not Government),1,Veravruz,4
452,43.0,Low,Male,2200.0,Manufacturing,1,Veravruz,1
453,54.0,Low,Male,73000.0,Education,1,Veravruz,8
454,54.0,Low,Male,22400.0,Construction,0,Veravruz,3
455,33.0,Low,Male,18000.0,Manufacturing,0,Veravruz,2
456,61.0,Low,Male,5760.0,Other Services (Not Government),0,Veravruz,1
457,60.0,Low,Female,24000.0,Retail,0,Veravruz,3
458,50.0,Low,Male,58000.0,Manufacturing,1,Veravruz,7
459,58.0,Low,Male,54250.0,Other Services (Not Government),1,Veravruz,6
460,59.0,Low,Female,1500.0,Other Services (Not Government),0,Veravruz,1
461,41.0,Low,Male,57600.0,Business Services,1,Veravruz,7
462,41.0,Low,Male,57600.0,Business Services,1,Veravruz,7
463,44.0,Low,Male,7600.0,Construction,0,Veravruz,1
464,59.0,Low,Female,9600.0,Other Services (Not Government),0,Veravruz,1
465,49.0,Low,Male,2600.0,Construction,1,Veravruz,1
466,54.0,Low,Male,13500.0,Other Services (Not Government),0,Veravruz,2
467,65.0,Low,Male,21600.0,Construction,0,Veravruz,3
468,34.0,Low,Male,26400.0,Manufacturing,0,Veravruz,3
469,64.0,Low,Male,24500.0,Construction,0,Veravruz,3
470,30.0,Medium,Male,25000.0,Business Services,0,Veravruz,3
471,61.0,Low,Male,69070.0,Government,1,Veravruz,7
472,48.0,Medium,Male,24000.0,Retail,0,Veravruz,3
473,32.0,Medium,Male,48000.0,Retail,0,Veravruz,6
474,43.0,Medium,Female,1380.0,Health / Social Services,0,Veravruz,1
475,37.0,Low,Male,55200.0,Construction,0,Veravruz,6
476,58.0,Medium,Male,11200.0,Retail,1,Veravruz,1
477,44.0,Low,Female,24551.842688230736,Transportation,0,Veravruz,3
478,32.0,Medium,Male,36000.0,Transportation,1,Veravruz,5
479,32.0,Medium,Male,36000.0,Transportation,1,Veravruz,5
480,32.0,Medium,Male,36000.0,Transportation,1,Veravruz,5
481,33.0,Medium,Female,14400.0,Agriculture,1,Veravruz,2
482,53.0,Low,Male,7400.0,Agriculture,0,Veravruz,1
483,41.0,Low,Male,7900.0,Agriculture,0,Veravruz,1
484,42.0,Medium,Male,54400.0,Education,1,Veravruz,6
485,53.0,Low,Female,12600.0,Other Services (Not Government),0,Veravruz,2
486,44.0,Medium,Male,36000.0,Hospitality,1,Veravruz,5
487,49.0,Medium,Male,108200.0,Education,1,Veravruz,9
488,48.0,Medium,Male,180000.0,Education,1,Veravruz,10
489,38.0,Low,Male,19400.0,Manufacturing,0,Veravruz,2
490,57.0,Low,Male,1000.0,Agriculture,0,Veravruz,1
491,32.0,Low,Male,7200.0,Manufacturing,1,Veravruz,1
492,48.0,Low,Male,12000.0,Other Services (Not Government),0,Veravruz,2
493,60.0,Low,Male,18000.0,Government,0,Veravruz,2
494,41.0,Medium,Male,312000.0,Professional / Scientific,1,Veravruz,10
495,37.0,Medium,Male,129840.0,Retail,0,Veravruz,9
496,37.0,Low,Male,23040.0,Agriculture,0,Veravruz,3
497,36.0,Medium,Male,36800.0,Agriculture,0,Veravruz,5
498,49.0,Low,Male,23040.0,Agriculture,0,Veravruz,3
499,36.0,Low,Male,17200.0,Agriculture,0,Veravruz,2
500,64.0,Low,Male,25750.0,Agriculture,0,Veravruz,3
501,30.0,Medium,Male,63600.0,Retail,1,Veravruz,7
502,53.0,Low,Male,17280.0,Agriculture,0,Veravruz,2
503,32.0,Medium,Male,24000.0,Hospitality,0,Veravruz,3
504,39.0,Low,Female,7200.0,Agriculture,1,Veravruz,1
505,46.0,Low,Male,23520.0,Agriculture,0,Veravruz,3
506,50.0,Low,Male,1440.0,Agriculture,0,Veravruz,1
507,47.0,Low,Male,51000.0,Agriculture,1,Veravruz,6
508,28.0,Low,Male,17280.0,Agriculture,0,Veravruz,2
509,55.0,Low,Male,59600.0,Other Services (Not Government),0,Veravruz,7
510,40.0,Low,Male,18500.0,Agriculture,0,Veravruz,2
511,57.0,Low,Male,26640.0,Agriculture,0,Veravruz,3
512,37.0,Low,Male,8000.0,Other Services (Not Government),0,Veravruz,1
513,48.0,Low,Male,17280.0,Agriculture,0,Veravruz,2
514,56.0,Low,Male,17920.0,Agriculture,0,Veravruz,2
515,45.0,Low,Male,75500.0,Hospitality,0,Veravruz,8
516,50.0,Low,Male,21600.0,Agriculture,0,Veravruz,3
517,39.0,Low,Male,13440.0,Agriculture,0,Veravruz,2
518,61.0,Low,Male,20160.0,Agriculture,0,Veravruz,2
519,39.0,Low,Male,12000.0,Agriculture,0,Veravruz,2
520,59.0,Low,Male,33600.0,Agriculture,0,Veravruz,4
521,47.0,Low,Male,20160.0,Agriculture,0,Veravruz,2
522,35.0,Low,Male,20160.0,Agriculture,0,Veravruz,2
523,60.0,Low,Male,13650.0,Agriculture,0,Veravruz,2
524,35.0,Low,Male,23000.0,Agriculture,0,Veravruz,3
525,44.0,Low,Male,7200.0,Agriculture,1,Veravruz,1
526,57.0,Low,Male,2000.0,Agriculture,1,Veravruz,1
527,56.0,Low,Male,10800.0,Retail,0,Veravruz,1
528,30.0,Low,Male,18000.0,Agriculture,1,Veravruz,2
529,32.0,Low,Male,7200.0,Agriculture,0,Veravruz,1
530,60.0,Low,Male,14280.0,Agriculture,0,Veravruz,2
531,33.0,Low,Male,24960.0,Agriculture,0,Veravruz,3
532,45.0,Medium,Male,6600.0,Agriculture,0,Veravruz,1
533,38.0,Low,Male,3000.0,Agriculture,1,Veravruz,1
534,64.0,Low,Male,7200.0,Agriculture,1,Veravruz,1
535,46.0,Low,Male,18000.0,Agriculture,1,Veravruz,2
536,57.0,Low,Male,61720.0,Agriculture,1,Veravruz,7
537,53.0,Low,Male,1000.0,Agriculture,0,Veravruz,1
538,53.0,Low,Female,4000.0,Education,1,Veravruz,1
539,45.0,Medium,Female,32400.0,Transportation,1,Veravruz,4
540,56.0,Low,Female,28800.0,Other Services (Not Government),0,Veravruz,4
541,53.0,Low,Male,14400.0,Agriculture,0,Veravruz,2
542,33.0,High,Female,77700.0,Education,0,Veravruz,8
543,62.0,Low,Male,50400.0,Agriculture,1,Veravruz,6
544,53.0,Low,Male,12400.0,Agriculture,1,Veravruz,2
545,61.0,Low,Male,12000.0,Agriculture,0,Veravruz,2
546,46.0,Low,Male,17280.0,Agriculture,1,Veravruz,2
547,35.0,Low,Male,17280.0,Agriculture,0,Veravruz,2
548,56.0,Low,Male,14400.0,Agriculture,1,Veravruz,2
549,63.0,Low,Male,19200.0,Agriculture,0,Veravruz,2
550,50.0,Low,Male,18600.0,Transportation,0,Veravruz,2
551,60.0,Low,Male,49600.0,Other Services (Not Government),0,Veravruz,6
552,55.0,Low,Male,18800.0,Agriculture,1,Veravruz,2
553,49.0,Low,Male,2000.0,Agriculture,1,Veravruz,1
554,56.0,Low,Male,6000.0,Agriculture,1,Veravruz,1
555,41.0,Low,Male,69200.0,Agriculture,1,Veravruz,7
556,41.0,Low,Male,69200.0,Agriculture,1,Veravruz,7
557,34.0,Low,Male,20160.0,Agriculture,0,Veravruz,2
558,65.0,Low,Male,14400.0,Agriculture,0,Veravruz,2
559,54.0,Low,Male,27900.0,Agriculture,0,Veravruz,3
560,41.0,Low,Male,18568.0,Agriculture,0,Veravruz,2
561,59.0,Low,Female,23040.0,Agriculture,1,Veravruz,3
562,56.0,Low,Male,1000.0,Retail,0,Veravruz,1
563,48.0,Low,Male,63500.0,Construction,1,Veravruz,7
564,43.0,Low,Male,18000.0,Retail,1,Veravruz,2
565,56.0,Low,Male,60000.0,Cultural / Sport / Recreational,1,Veravruz,7
566,54.0,Low,Male,19496.0,Retail,1,Veravruz,2
567,34.0,Medium,Male,34500.0,Hospitality,1,Veravruz,4
568,52.0,High,Male,25500.0,Retail,1,Veravruz,3
569,34.0,Medium,Male,156000.0,Manufacturing,1,Veravruz,10
570,60.0,Low,Male,10200.0,Agriculture,0,Veravruz,1
571,32.0,Medium,Male,64800.0,Manufacturing,0,Veravruz,7
572,37.0,Medium,Male,60000.0,Transportation,1,Veravruz,7
573,27.0,Medium,Male,50300.0,Retail,1,Veravruz,6
574,60.0,Low,Male,138160.0,Manufacturing,1,Veravruz,9
575,65.0,Low,Female,110000.0,Transportation,1,Veravruz,9
576,49.0,Low,Male,17600.0,Other Services (Not Government),1,Veravruz,2
577,39.0,Low,Female,37240.0,Other Services (Not Government),0,Veravruz,5
578,62.0,Low,Male,28800.0,Construction,1,Veravruz,4
579,64.0,Low,Female,66000.0,Construction,1,Veravruz,7
580,58.0,Low,Male,14400.0,Manufacturing,1,Veravruz,2
581,60.0,Low,Male,49857.0,Retail,1,Veravruz,6
582,37.0,Medium,Male,71100.0,Manufacturing,1,Veravruz,7
583,50.0,Low,Male,5400.0,Agriculture,0,Veravruz,1
584,47.0,Low,Male,6550.0,Agriculture,0,Veravruz,1
585,59.0,Low,Male,70021.0,Transportation,1,Veravruz,7
586,56.0,Low,Male,71600.0,Transportation,1,Veravruz,7
587,30.0,Medium,Male,75010.0,Information / Communications,1,Veravruz,8
588,41.0,Low,Male,58000.0,Retail,1,Veravruz,7
589,44.0,Medium,Male,42500.0,Construction,0,Veravruz,5
590,65.0,Low,Male,3600.0,Agriculture,0,Veravruz,1
591,57.0,Low,Male,43200.0,Agriculture,0,Yucatan,5
592,47.0,Low,Female,5200.0,Retail,1,Yucatan,1
593,35.0,Medium,Male,450000.0,Other Services (Not Government),1,Yucatan,10
594,47.0,Low,Male,24000.0,Retail,0,Yucatan,3
595,44.0,High,Male,8000.0,Professional / Scientific,1,Yucatan,1
596,60.0,Medium,Male,24000.0,Retail,1,Yucatan,3
597,39.0,High,Male,190500.0,Government,1,Yucatan,10
598,57.0,Medium,Male,86800.0,Education,0,Yucatan,8
599,38.0,High,Male,156000.0,Manufacturing,1,Yucatan,10
600,36.0,High,Male,10000.0,Manufacturing,1,Yucatan,1
601,42.0,Low,Male,45200.0,Finance / Insurance,1,Yucatan,5
602,54.0,Medium,Male,97500.0,Government,1,Yucatan,9
603,50.0,Low,Male,65000.0,Utilities,1,Yucatan,7
604,39.0,Medium,Male,8940.0,Hospitality,1,Yucatan,1
605,50.0,High,Male,432000.0,Information / Communications,1,Yucatan,10
606,48.0,Medium,Male,4500.0,Government,1,Yucatan,1
607,41.0,Medium,Female,59661.0,Other Services (Not Government),1,Yucatan,7
608,42.0,Low,Female,24000.0,Retail,1,Yucatan,3
609,56.0,Low,Male,31250.0,Other Services (Not Government),0,Yucatan,4
610,47.0,Medium,Male,46800.0,Retail,0,Yucatan,6
611,34.0,Medium,Male,226000.0,Retail,1,Yucatan,10
612,37.0,Medium,Male,63400.0,Manufacturing,0,Yucatan,7
613,28.0,High,Male,4000.0,Government,1,Yucatan,1
614,36.0,Medium,Male,106000.0,Other Services (Not Government),1,Yucatan,9
615,31.0,Medium,Male,56700.0,Other Services (Not Government),1,Yucatan,6
616,30.0,Medium,Male,2500.0,Professional / Scientific,1,Yucatan,1
617,38.0,Low,Male,45808.0,Manufacturing,1,Yucatan,5
618,34.0,High,Female,42000.0,Government,1,Yucatan,5
619,34.0,Medium,Male,58942.0,Government,0,Yucatan,7
620,33.0,Low,Male,27100.0,Government,1,Yucatan,3
621,28.0,Low,Male,24000.0,Cultural / Sport / Recreational,1,Yucatan,3
622,32.0,Medium,Male,53000.0,Manufacturing,1,Yucatan,6
623,51.0,High,Male,120000.0,Other,1,Yucatan,9
624,33.0,Medium,Female,33116.0,Retail,1,Yucatan,4
625,47.0,Medium,Male,45200.0,Hospitality,1,Yucatan,5
626,49.0,Low,Female,59800.0,Finance / Insurance,1,Yucatan,7
627,37.0,Medium,Male,65000.0,Manufacturing,1,Yucatan,7
628,35.0,Medium,Male,110160.0,Manufacturing,1,Yucatan,9
629,37.0,Medium,Male,58000.0,Other,1,Yucatan,7
630,38.0,Medium,Male,72000.0,Retail,0,Yucatan,8
631,39.0,High,Male,335000.0,Retail,1,Yucatan,10
632,59.0,Low,Male,112700.0,Education,1,Yucatan,9
633,29.0,High,Male,72000.0,Health / Social Services,1,Yucatan,8
634,59.0,Low,Female,26180.0,Other,1,Yucatan,3
635,36.0,Medium,Male,72000.0,Retail,1,Yucatan,8
636,35.0,Medium,Female,80300.0,Transportation,1,Yucatan,8
637,40.0,Medium,Male,54000.0,Transportation,0,Yucatan,6
638,50.0,High,Male,81600.0,Professional / Scientific,1,Yucatan,8
639,38.0,Medium,Male,84000.0,Business Services,1,Yucatan,8
640,41.0,Medium,Male,54000.0,Hospitality,1,Yucatan,6
641,33.0,Medium,Female,94200.0,Construction,1,Yucatan,8
642,41.0,High,Male,48000.0,Retail,1,Yucatan,6
643,36.0,Medium,Male,48000.0,Transportation,0,Yucatan,6
644,31.0,Medium,Male,36000.0,Finance / Insurance,1,Yucatan,5
645,33.0,Medium,Male,291000.0,Professional / Scientific,1,Yucatan,10
646,31.0,Medium,Male,40000.0,Construction,1,Yucatan,5
647,38.0,Medium,Male,48000.0,Manufacturing,0,Yucatan,6
648,37.0,High,Male,77000.0,Other Services (Not Government),1,Yucatan,8
649,38.0,Medium,Male,420000.0,Manufacturing,1,Yucatan,10
650,38.0,Medium,Male,420000.0,Manufacturing,1,Yucatan,10
651,38.0,Medium,Male,420000.0,Manufacturing,1,Yucatan,10
652,45.0,Low,Female,9732.0,Business Services,1,Yucatan,1
653,45.0,Medium,Male,125000.0,Hospitality,1,Yucatan,9
654,37.0,Medium,Male,80000.0,Retail,1,Yucatan,8
655,35.0,High,Male,72000.0,Manufacturing,1,Yucatan,8
656,50.0,Low,Male,38850.0,Hospitality,1,Yucatan,5
657,36.0,Medium,Male,156600.0,Government,1,Yucatan,10
658,38.0,Medium,Male,108800.0,Health / Social Services,1,Yucatan,9
659,38.0,Medium,Male,85128.0,Health / Social Services,1,Yucatan,8
660,37.0,Medium,Male,60000.0,Business Services,1,Yucatan,7
661,39.0,Low,Male,40000.0,Government,1,Yucatan,5
662,33.0,Medium,Male,144000.0,Education,1,Yucatan,9
663,61.0,Low,Male,17820.0,Retail,1,Yucatan,2
664,50.0,Medium,Male,27750.0,Manufacturing,0,Yucatan,3
665,50.0,Low,Female,18000.0,Retail,1,Yucatan,2
666,63.0,Low,Male,72000.0,Information / Communications,0,Yucatan,8
667,33.0,Medium,Male,36000.0,Other Services (Not Government),0,Yucatan,5
668,40.0,Low,Female,57600.0,Government,1,Yucatan,7
669,41.0,Medium,Male,57600.0,Hospitality,1,Yucatan,7
670,35.0,Medium,Male,222000.0,Retail,1,Yucatan,10
671,35.0,Medium,Male,222000.0,Retail,1,Yucatan,10
672,35.0,Medium,Male,222000.0,Retail,1,Yucatan,10
673,35.0,High,Male,144000.0,Education,1,Yucatan,9
674,45.0,High,Female,67200.0,Health / Social Services,1,Yucatan,7
675,37.0,Medium,Female,8100.0,Manufacturing,1,Yucatan,1
676,30.0,Medium,Female,52800.0,Education,1,Yucatan,6
677,40.0,Medium,Female,16800.0,Construction,0,Yucatan,2
678,61.0,Low,Female,37000.0,Information / Communications,1,Yucatan,5
679,38.0,Medium,Male,5800.0,Transportation,1,Yucatan,1
680,27.0,Medium,Male,126000.0,Health / Social Services,1,Yucatan,9
681,63.0,Low,Male,6000.0,Retail,1,Yucatan,1
682,45.0,High,Female,198000.0,Education,1,Yucatan,10
683,47.0,Low,Male,10600.0,Education,1,Yucatan,1
684,38.0,Medium,Male,38400.0,Government,0,Yucatan,5
685,33.0,Low,Male,36000.0,Manufacturing,0,Yucatan,5
686,40.0,Low,Male,1200.0,Agriculture,1,Yucatan,1
687,49.0,High,Male,12500.0,Agriculture,1,Yucatan,2
688,53.0,Low,Male,19200.0,Agriculture,1,Yucatan,2
689,45.0,Low,Male,57600.0,Construction,1,Yucatan,7
690,34.0,Low,Male,20000.0,Agriculture,0,Yucatan,2
691,44.0,Medium,Male,14400.0,Agriculture,0,Yucatan,2
692,34.0,Medium,Female,19200.0,Hospitality,0,Yucatan,2
693,57.0,Medium,Male,69600.0,Agriculture,0,Yucatan,7
694,49.0,Low,Male,72000.0,Construction,1,Yucatan,8
695,41.0,Medium,Male,31200.0,Wholesale,1,Yucatan,4
696,35.0,Medium,Male,170000.0,Education,1,Yucatan,10
697,59.0,Low,Male,24000.0,Agriculture,1,Yucatan,3
698,55.0,Low,Male,20040.0,Construction,0,Yucatan,2
699,34.0,Low,Male,24262.65155412935,Agriculture,1,Yucatan,3
700,35.0,Medium,Female,12000.0,Agriculture,1,Yucatan,2
701,42.0,Medium,Male,24000.0,Other Services (Not Government),1,Yucatan,3
702,35.0,Low,Male,4320.0,Agriculture,0,Yucatan,1
703,45.0,Low,Female,24000.0,Hospitality,1,Yucatan,3
704,51.0,Low,Female,12000.0,Retail,1,Yucatan,2
705,50.0,Low,Male,27200.0,Manufacturing,1,Yucatan,3
706,55.0,Medium,Male,72000.0,Government,0,Yucatan,8
707,53.0,Low,Male,56000.0,Agriculture,0,Yucatan,6
708,61.0,Low,Female,24000.0,Hospitality,0,Yucatan,3
709,40.0,Medium,Male,100000.0,Education,1,Yucatan,9
710,50.0,Low,Male,15000.0,Retail,1,Yucatan,2
711,57.0,Low,Male,5000.0,Transportation,1,Yucatan,1
712,58.0,Low,Female,7200.0,Other Services (Not Government),1,Yucatan,1
713,54.0,Low,Male,72000.0,Agriculture,1,Yucatan,8
714,33.0,Medium,Male,21600.0,Hospitality,0,Yucatan,3
715,43.0,High,Male,70200.0,Education,1,Yucatan,7
716,30.0,Medium,Male,21000.0,Other Services (Not Government),1,Yucatan,3
717,31.0,Medium,Male,36000.0,Cultural / Sport / Recreational,1,Yucatan,5
718,43.0,Low,Male,51600.0,Hospitality,1,Yucatan,6
719,58.0,Low,Female,31800.0,Hospitality,0,Yucatan,4
720,39.0,Low,Male,17280.0,Agriculture,0,Yucatan,2
721,50.0,Low,Male,27600.0,Agriculture,0,Yucatan,3
722,29.0,Low,Male,21403.763221736142,Other,0,Yucatan,3
723,55.0,Low,Male,24000.0,Agriculture,0,Yucatan,3
724,44.0,Low,Male,82715.0,Manufacturing,0,Yucatan,8
725,48.0,Low,Male,25000.0,Manufacturing,0,Yucatan,3
726,59.0,Low,Male,16800.0,Agriculture,0,Yucatan,2
727,61.0,Low,Male,15960.0,Retail,1,Yucatan,2
728,50.0,Low,Male,61000.0,Education,1,Yucatan,7
729,57.0,Medium,Male,14400.0,Agriculture,1,Yucatan,2
730,48.0,Low,Male,10400.0,Agriculture,1,Yucatan,1
731,42.0,Medium,Male,12000.0,Agriculture,1,Yucatan,2
732,47.0,Low,Female,18844.84026689343,Wholesale,1,Yucatan,2
733,41.0,Medium,Female,59500.0,Cultural / Sport / Recreational,1,Yucatan,7
734,58.0,Low,Male,45800.0,Retail,1,Yucatan,5
735,47.0,Low,Male,1900.0,Government,1,Yucatan,1
736,63.0,Low,Male,73800.0,Government,1,Yucatan,8
737,59.0,Low,Male,1200.0,Government,1,Yucatan,1
738,49.0,Low,Male,18928.0,Agriculture,1,Yucatan,2
739,48.0,Low,Male,33870.0,Retail,1,Yucatan,4
740,36.0,Medium,Male,500.0,Manufacturing,1,Yucatan,1
741,46.0,Low,Male,22160.0,Retail,1,Yucatan,3
742,39.0,Low,Male,33800.0,Manufacturing,0,Yucatan,4
743,39.0,Low,Male,22944.0,Government,1,Yucatan,3
744,63.0,Low,Male,24700.0,Manufacturing,1,Yucatan,3
745,45.0,Low,Male,30200.0,Manufacturing,0,Yucatan,4
746,36.0,Low,Male,55600.0,Wholesale,1,Yucatan,6
747,62.0,Low,Male,84180.0,Agriculture,1,Yucatan,8
748,37.0,Low,Male,56000.0,Transportation,1,Yucatan,6
749,62.0,Low,Male,900.0,Agriculture,0,Yucatan,1
750,59.0,Low,Female,18000.0,Government,0,Yucatan,2
751,45.0,Medium,Male,5790.0,Utilities,1,Yucatan,1
752,57.0,Low,Male,35600.0,Government,1,Yucatan,4
753,54.0,Low,Male,219941.5616448119,Professional / Scientific,1,Federal District,10
754,38.0,Medium,Male,42000.0,Transportation,1,Federal District,5
755,50.0,Low,Male,130800.0,Retail,1,Federal District,9
756,52.0,Low,Female,228800.0,Finance / Insurance,1,Federal District,10
757,62.0,Low,Male,122000.0,Transportation,1,Federal District,9
758,40.0,Medium,Male,28800.0,Government,0,Federal District,4
759,42.0,Medium,Male,74000.0,Retail,1,Federal District,8
760,39.0,Low,Male,209500.0,Manufacturing,1,Federal District,10
761,46.0,Medium,Male,31200.0,Manufacturing,1,Federal District,4
762,35.0,High,Male,132000.0,Transportation,1,Federal District,9
763,54.0,Medium,Male,5000.0,Retail,0,Federal District,1
764,54.0,Low,Male,85750.0,Hospitality,1,Federal District,8
765,55.0,High,Male,65000.0,Construction,1,Federal District,7
766,52.0,High,Male,132000.0,Professional / Scientific,1,Federal District,9
767,35.0,Medium,Male,210000.0,Finance / Insurance,1,Federal District,10
768,49.0,High,Male,400000.0,Professional / Scientific,1,Federal District,10
769,57.0,Low,Male,32000.0,Retail,1,Federal District,4
770,57.0,Low,Male,137000.0,Professional / Scientific,1,Federal District,9
771,35.0,High,Female,57679.14969504046,Finance / Insurance,0,Federal District,7
772,53.0,High,Female,120000.0,Information / Communications,1,Federal District,9
773,58.0,Medium,Male,10000.0,Real Estate,1,Federal District,1
774,49.0,High,Male,403125.0,Education,1,Federal District,10
775,32.0,Medium,Female,2700.0,Manufacturing,0,Federal District,1
776,59.0,Low,Male,48000.0,Retail,1,Federal District,6
777,41.0,Low,Male,54000.0,Manufacturing,0,Federal District,6
778,52.0,Medium,Female,15600.0,Government,1,Federal District,2
779,43.0,Low,Male,56675.47409925418,Wholesale,0,Federal District,6
780,47.0,Low,Male,521000.0,Manufacturing,1,Federal District,1
781,47.0,Low,Male,521000.0,Manufacturing,1,Federal District,1
782,47.0,Low,Male,521000.0,Manufacturing,1,Federal District,1
783,47.0,Low,Male,521000.0,Manufacturing,1,Federal District,1
784,45.0,High,Female,300000.0,Health / Social Services,0,Federal District,10
785,58.0,Low,Male,18000.0,Other,1,Federal District,2
786,59.0,Low,Female,73200.0,Other,0,Federal District,8
787,45.0,Low,Male,81300.54592123564,Real Estate,1,Federal District,8
788,33.0,High,Male,48000.0,Manufacturing,0,Federal District,6
789,47.0,Medium,Male,78000.0,Other Services (Not Government),0,Federal District,8
790,35.0,High,Male,210000.0,Professional / Scientific,1,Federal District,10
791,48.0,High,Male,89985.0,Transportation,1,Federal District,8
792,51.0,Medium,Male,99000.0,Cultural / Sport / Recreational,1,Federal District,9
793,42.0,Low,Female,53376.11306054948,Other Services (Not Government),1,Federal District,6
794,38.0,Medium,Male,36000.0,Retail,1,Federal District,5
795,54.0,Low,Female,12000.0,Retail,0,Federal District,2
796,42.0,Low,Male,75000.0,Construction,0,Federal District,8
797,50.0,Medium,Male,72000.0,Retail,0,Federal District,8
798,46.0,High,Male,50000.0,Other,0,Federal District,6
799,40.0,Medium,Male,16800.0,Retail,1,Federal District,2
800,48.0,Low,Male,180000.0,Other Services (Not Government),1,Federal District,10
801,38.0,Medium,Male,62000.0,Retail,1,Federal District,7
802,38.0,Medium,Male,62000.0,Retail,1,Federal District,7
803,56.0,Low,Male,48000.0,Other Services (Not Government),0,Federal District,6
804,42.0,Medium,Male,72000.0,Other Services (Not Government),1,Federal District,8
805,32.0,Medium,Male,6000.0,Transportation,1,Federal District,1
806,54.0,Low,Male,3950.0,Business Services,1,Federal District,1
807,55.0,Low,Male,56578.80277706548,Government,1,Federal District,6
808,56.0,Low,Male,16000.0,Transportation,0,Federal District,2
809,42.0,Medium,Female,30000.0,Manufacturing,0,Federal District,4
810,40.0,Medium,Male,91500.0,Government,1,Federal District,8
811,38.0,High,Male,37000.0,Education,1,Federal District,5
812,49.0,Low,Female,47400.0,Education,1,Federal District,6
813,35.0,High,Male,36500.0,Professional / Scientific,1,Federal District,5
814,57.0,Low,Male,2400.0,Manufacturing,1,Federal District,1
815,60.0,Low,Female,25800.0,Other Services (Not Government),0,Federal District,3
